"Aggression"	"Television"	"Video_Games"	"Sibling_Aggression"	"Diet"	"Parenting_Style"
"268"	2.13884884953185	2.32023730561834	2.6914104744351	2.9089109239762	2.70513224583516	4.78256616594104
"269"	2.14869152595701	1.84626136533841	2.30294038920568	1.83023296193109	1.53386900559464	3.80364160072659
"270"	1.26708000897918	1.91263152564983	2.62899769253207	2.30443730443054	2.07979033891862	6.48480074399583
"271"	1.74031503592977	1.83979904188793	1.98865680141992	1.90891547449078	2.07598099350962	4.87352759197264
"272"	2.02571686849323	2.21200495502437	2.17487072802662	2.14967766414324	2.28188932127699	5.51660022636766
"273"	1.83722867453048	2.25339346344514	2.17810156703786	2.00427894012794	2.09998867781745	5.65568419768772
"274"	1.98130278627059	1.81122912654969	1.89256910068391	1.8230143311913	1.8637041502146	4.81112501043178
"275"	1.97302200861857	1.99332850832064	1.96120668256145	2.02649251216814	2.02495925405615	5.01403372349632
"276"	2.0474730461235	2.0848846738073	2.30371279528717	1.73140819467678	2.18800392162713	4.43892655401527
"277"	1.88198345261802	1.97298301769787	1.86176719950248	2.17076681687831	1.89995088563435	5.05377065636718
"278"	1.69969730326254	2.02735577325042	1.11575756437829	0.84801178536095	1.53950927906393	3.42699424500356
"279"	2.23303069748019	2.06170005895267	1.95742408032357	1.86411228945305	1.96659254506677	5.29247886375858
"280"	1.68756476965705	2.03591963737816	2.15874109573225	1.97763461012134	2.1323146714357	4.45332131058008
"281"	2.30818884206356	2.57370579051296	2.23355376657605	2.18030039368447	2.04711225398678	5.96062139612492
"282"	1.82621450304164	2.00337468343631	2.22247053286223	2.35886112884227	2.03643983760724	5.17795108603982
"283"	2.03390698972261	1.72938900753398	1.92194842844612	2.16069663327736	1.99047140956546	4.57295550277999
"284"	1.95619779349225	2.20557998261622	1.88311545769577	2.56390090770148	2.31099316618258	7.06112053678625
"285"	2.08133669764154	1.89686901807533	2.24684642215317	2.019009859418	1.97438967094477	4.29588021815585
"286"	2.28400703886112	1.8273941241443	1.87594236293404	1.91226335329195	1.75023857744093	4.22253590356391
"287"	1.56297723825689	2.20312445769266	2.02880372854036	2.06507911838903	2.07821467561999	5.95700640656944
"288"	1.82469842427477	1.92137685071233	1.8099100949866	1.89800741551383	1.86949663787748	5.63897681991237
"289"	2.04255666201535	2.3593352941987	2.19292732671809	2.06718940916967	2.07502260436799	5.62854100029289
"290"	1.74278267105883	1.67790929038608	2.24634360386048	2.12640656064524	1.73749113294325	3.98853139581845
"291"	2.40824519321811	1.44041167525166	2.30231070577373	1.92843935233307	2.45473738052919	4.11073478333215
"292"	1.79843871596695	2.27717615900517	2.23547089841508	2.3807270653487	1.64902465285744	4.91507709424103
"293"	2.18296641412255	2.18357674268628	1.69140039110932	1.94278797029477	1.99873377690947	4.74606922261052
"294"	2.14991688977487	1.84339615670054	1.56325415695704	2.04214706005287	2.12828674045177	4.83730672084694
"295"	2.04108248595741	1.87196304140238	1.65363939153289	2.28694496543122	1.58547984228046	4.4615847292847
"296"	1.9780186894575	1.58636625676982	2.14912488399499	1.81941155101516	1.49459655795681	3.83235600414196
"297"	1.6513889823064	1.90924489087625	1.74353173864835	1.74331084832695	2.11384408237703	5.01813921162611
"298"	2.76610305477931	1.99347374577181	2.93169660279205	2.56032084096302	2.30395066072942	5.31829337372464
"299"	1.93115997300298	1.89640847770999	2.03581589595314	2.20705540729315	2.01298877654607	4.2425119440021
"300"	1.83496441965391	2.66131349708289	2.12878878226359	1.84685563564268	2.97975855748779	5.26476023718678
"301"	1.78934819110606	1.35043995333264	1.62617969064195	1.78695640290921	1.25689093876303	3.39356445115877
"302"	2.02006503876634	1.97226639379636	2.08099177881617	2.05489160968597	2.1590781629509	4.83356267625448
"303"	2.01760117777182	2.15609893683492	2.20031889640463	1.57796919423136	2.16155928732536	5.77260978010772
"304"	2.39732081882035	2.10070302720584	2.16792810937201	2.0871537883393	2.35463149154462	5.93374552677415
"305"	1.97919490925675	2.00856438826675	1.90926470255681	2.19761074387858	1.93195621453466	5.09547783778439
"306"	2.33540213673534	1.23052787628143	1.44204844561247	2.40470117188359	2.43639925222075	4.12780182067349
"307"	1.74622439237491	1.70517118765066	1.3114544040925	1.51103671530553	2.13883236706182	3.95217585065961
"308"	2.42079565806539	1.93753175382487	2.06628533791554	1.90745258179444	2.53525304477799	7.11973317383136
"309"	1.58661927985144	2.14956644918321	1.6406767167869	2.45406146816935	1.76906081741086	4.11948849339245
"310"	1.23706012983115	1.64861685499555	1.71034257073826	2.33425464519597	2.39292394790273	2.45432171675051
"311"	2.03172035319533	1.89922380731506	2.2779758985216	2.15022920494915	1.9274850912855	4.87332080788562
"312"	2.17023183517969	2.17835419133206	1.70093024939868	2.18082456828636	1.68617042639872	5.22157500938051
"313"	2.24970769664564	1.87843640885849	1.83109462052134	1.48589368521982	2.04421239729881	4.54384000713513
"314"	2.1956847106299	2.260596376784	2.13824837310375	2.19892658337066	1.38651223980508	4.31869984138074
"315"	1.64834512323446	1.80879351882979	2.16191814852576	2.05180766041421	2.29649096707813	5.16854695464759
"316"	2.65727981982246	1.60208418571145	1.81090247980903	2.703263403231	2.18564189853798	5.88689068639773
"317"	2.56841232741856	2.44517404025404	2.03222731032492	2.34250158610429	1.80744750531618	5.85030374789379
"318"	1.97238565327159	2.15646046907122	2.1796499170348	1.72789632696539	2.07939202462113	5.3201269134821
"319"	2.38114712805731	2.13230596600452	2.45424041203818	1.4847972710079	1.95374102855612	5.48464016409828
"320"	1.94890121527515	1.93556675724148	1.58118374165394	1.99965852770338	1.39358767154758	3.91201946646774
"321"	1.92306891514234	1.78386220276693	1.72671099957024	2.10234837034427	1.92311150983275	5.51822495111185
"322"	1.75722799835674	2.31506544158098	2.26538144403847	2.65313508537203	1.87958629165241	5.58563515408097
"323"	2.47241948795667	2.15714074233986	1.98828290960856	2.0294335589034	2.54289160673028	4.41292746589718
"324"	1.67952576062139	1.72163282951603	2.02732107096794	2.30002689964243	1.81927040746933	3.36946434333697
"325"	1.34478247016096	2.0236627028151	1.7604126119114	1.56424483632954	1.85933269203185	4.72267767074912
"326"	1.97120023840701	2.00840954074963	1.97447405553687	1.99933998039981	1.99866674989147	5.15937857401909
"327"	1.90893536424903	1.2523313512239	2.22252207800933	2.71803174127017	2.05958013835119	4.19605730594424
"328"	2.04368501422313	2.07059990967118	2.05301569836207	2.03092254513564	2.02637289114865	5.00600363508616
"329"	2.18057842754304	2.67011360019341	2.2137766187019	1.70814548523447	1.91762689950434	4.14649108208036
"330"	1.65177690699002	2.01084581632021	1.66326500453782	1.50341099771132	1.78099015887943	5.02712854985326
"331"	1.71398079291166	2.26383887332078	2.38976623023332	1.8751476730625	1.74118688949243	5.19777125303614
"332"	1.83544110545138	1.91145422770568	1.81495512119378	1.81890946360786	1.87943024860105	4.58699333233362
"333"	2.16259211576003	1.95179896375016	2.02885412347954	1.75012461177261	1.59998264557043	5.4138733704677
"334"	1.9902907417854	2.22160836799993	1.87860411255179	1.3649476072894	2.62979590871001	4.44848212523385
"335"	1.96803026659558	2.01197037837002	2.0371044147127	1.85790614125756	1.94885935350499	5.16703676320118
"336"	2.32461385029346	1.3943245337187	2.19168366446043	1.80056712936961	2.50333751514922	3.60812579013431
"337"	2.05082895685407	1.99940313635595	2.32965871843025	1.9326703440783	1.72067082339528	4.64060789839759
"338"	1.81997626576176	2.09510441360969	2.32320978058598	2.00983581806828	1.9006380010749	5.21089059705421
"339"	2.34657885322478	2.25309325770682	2.26264162718826	2.23531440526724	2.31772767836847	6.12629254668882
"340"	2.11811722991095	2.1114852991985	1.89149489928433	1.98889324158315	1.8252159269178	4.78267610468244
"341"	2.01110675757608	2.21964184435758	1.55181440264546	1.88212534035848	1.98750900081178	5.42807230155405
"342"	1.80917306571307	1.40237055670545	2.82754479444149	2.13684276026977	2.00064882380642	4.96595706774913
"343"	1.37172994671546	1.35252178159655	1.7316079788822	1.55239163304769	1.96765935448899	0.53959383597221
"344"	2.41110479578263	2.31508656122481	1.83427673820853	1.66538303795899	1.13317601285282	4.25005643180976
"345"	2.01975236132086	2.23709035467906	1.96008930138294	1.5586739348976	2.57519124508599	4.45404206623358
"346"	1.6884660898137	2.5355374779568	2.76811009605811	2.51302614603144	2.31252812549355	6.46275211089903
"347"	2.09376135151324	2.06429963031423	2.01883844796435	2.05702177886189	1.96111663981446	5.42657075100498
"348"	2.29594782136247	1.88479453275084	2.16064820041095	1.55800638734207	2.39394024149979	5.51156080943178
"349"	1.93571099400386	1.90968748957267	2.00169977102221	1.97471308267104	2.02253683842172	4.90783269210447
"350"	1.87725139582703	1.68586969368774	2.1647173211065	1.74119103837748	1.84511107570875	4.65651161420241
"351"	2.74266436936306	1.93837662959196	1.84769303626069	1.89815535744663	1.66076763243018	5.14141706086223
"352"	2.04272377095102	1.86297342959315	2.16786231728124	1.69765716121044	1.77185463953982	4.90927869428589
"353"	1.71238252167536	2.01377577651421	1.51389425638583	2.04099535708851	1.45886935211607	4.39950751479475
"354"	1.99488096856354	1.98668219239177	2.02126482926807	1.85476465165618	2.21535196414831	5.7055053898629
"355"	2.25014523535321	2.06675571957744	2.9788012344616	2.72899902390078	2.14902997947928	3.78221953104133
"356"	2.13289197130803	1.97546837024327	1.90720990759593	1.83194262117249	1.55745899359045	5.30904781090735
"357"	2.03715514515786	2.55432592876482	2.1903625957313	2.82243255544658	1.96771752383071	6.10548771468152
"358"	2.31166516537892	1.88173207412932	1.86198451071091	1.95621043765791	2.20378933195124	4.94632947412462
"359"	2.43584993336658	2.16873469437592	2.67580952648135	2.2948565493567	1.86379088048833	6.42619869774657
"360"	2.14341183699463	1.99646111632204	1.92365453377372	2.00170192714575	1.97692248476588	5.4292652780889
"361"	2.04719614887537	2.12768710998705	1.98347370945349	2.16250475248054	2.07119347456067	5.77165802105904
"362"	1.91346578725046	1.89722774291264	1.83829527462738	1.57357090263502	1.97341405382358	5.32490659689124
"363"	2.04759831688508	2.38302441893965	2.30493201434551	2.00373915660592	1.78562817664657	6.37852881030955
"364"	2.31103447945315	2.58627726913954	2.7843414129605	2.95250221625458	1.57859580775706	6.18966480549154
"365"	1.81178973390969	1.95117015075565	1.76582356660636	1.72814003424518	2.30179058037987	5.62603438914455
"366"	2.406977739015	2.25261278882568	2.12395888487899	2.0255668651072	1.93952656179657	4.7729109571821
"367"	1.77999422006619	1.54652445550284	2.18809019954643	1.83050908496295	2.18564604648862	4.91467451413006
"368"	2.0371250832818	1.9963930294689	1.89092374113105	1.95685266246175	2.11351775907	5.09180973807802
"369"	2.43569163452034	2.16087621961974	1.98378600513541	2.24058898386761	2.3842175668207	4.70454278656007
"370"	2.13760112122753	1.98400793962019	2.33326775989199	1.88949564933708	2.149427615416	5.08147184630961
"371"	1.73708964054929	2.69985934582462	1.85960677245806	1.51251621155203	1.84189789764006	6.2554930701614
"372"	2.21289020477452	2.12712952564774	2.31049489044061	1.64640196919779	2.75326494988088	4.87751205281067
"373"	2.16092292255743	2.0096274559731	2.02467101233058	1.77488566723748	1.92057797426389	5.49458180427456
"374"	2.64770521710961	1.64590191720879	1.93045236842199	2.18331745422383	2.49612910555359	1.8655207046627
"375"	2.67786339789001	1.57287897079977	1.80232549315775	1.9465276420108	2.14524501414806	5.61622995292329
"376"	2.08589025720877	1.80137475388828	2.09753190147677	1.93871613320313	2.02261090730422	4.14961512711188
"377"	2.28134858157325	1.89037958231022	2.46131996303272	1.73275876384825	1.15135801784947	4.20581608154386
"378"	2.34647519425806	2.02186091025221	1.56173418409412	2.22929960587888	1.95291141887722	3.23786205137844
"379"	0.92880021542156	1.16186433102824	1.67633207441522	1.29831875370941	1.88911675191754	3.15007493449749
"380"	2.433778049833	2.21316718957171	1.89026141708576	1.83800821968271	1.92478046110516	6.66464147949325
"381"	1.67116934771152	1.94597001917759	2.14405506291914	1.74849335395892	1.73023075521584	3.7388304703627
"382"	1.90621941593665	2.02421426997698	2.10033610402437	1.9041238032252	1.91819667693415	5.23387216128881
"383"	2.43963391620971	1.75166805958824	2.42068195162162	2.4528574431176	2.25175459505491	6.19163378557062
"384"	2.17839934630498	1.00543751809819	1.9878997184375	1.49537377665498	2.80300923084446	4.59706678498893
"385"	1.72635841008388	2.36149607190849	2.06966359477766	2.16882752139962	2.32002087586369	5.52440157770197
"386"	2.64882403106068	1.64278796622852	1.81058410251532	1.81895196387322	2.40234502926797	5.15437752891046
"387"	1.86667617408034	2.10959564887404	1.94891157075332	1.83837552767849	2.05215140245918	4.85215769969615
"388"	1.83610375063512	1.96074525129746	1.78475281820912	2.14127734232756	1.94448737086261	4.00277791722182
"389"	1.56075177288811	1.51970499693931	2.21587033414698	1.1541038731672	1.69549097405533	3.82308106946467
"390"	2.08253370885878	1.89284797912845	1.91788225857026	1.92492334651183	2.3444656858605	5.29804947868442
"391"	1.64960402587498	2.27577500998668	1.52394528649907	1.8980747861132	1.72871142912665	7.21100623745958
"392"	2.06182352630674	1.65149421660326	2.06249050664735	1.99497139785843	1.91557737990798	5.8279771303605
"393"	2.01253867420074	2.07161180465339	2.02188312594755	1.96825212041142	1.98680142875737	4.94473527174964
"394"	2.12571892130495	2.74609694588595	2.56446371719949	2.29626720231122	2.82151871068331	7.40920939155935
"395"	2.08681242747456	1.74392034110908	1.42644191963646	2.20344338380796	1.82942513597284	3.77972580057878
"396"	2.00967172283541	1.82656578862595	1.85111611096763	2.10064830927934	1.82364664644637	4.94595037988448
"397"	1.8146276856411	2.428036464784	2.24243110861877	2.02544144655896	2.46483125265416	5.50379750322184
"398"	1.97922420064412	2.19907050574103	2.15932462789188	1.88610044457986	2.08681523683979	5.62530833748537
"399"	2.11928989834496	2.2010820158179	1.7265195791743	1.89680935234225	1.92339659567304	5.3877690964633
"400"	2.0338538444136	2.1527483647929	1.98420024389511	1.75413660484489	1.83827484639635	5.03567079147827
"401"	1.88826983155556	1.94004666391568	1.99653121802001	1.97857710192756	2.07173039054067	5.264022157679
"402"	2.20319967867096	1.90119681751372	2.17440736547203	2.43325198227764	1.93945411985133	4.13781698487689
"403"	1.92387102759888	2.14636856726464	1.3046229806835	1.97045836869149	1.10415172231902	6.36700931209445
"404"	1.94184573539926	1.7677495969092	2.453013369537	2.63444142520858	2.17762021478328	3.44593099010443
"405"	2.02993608743305	1.42407957785472	2.24237278282241	2.02003359631817	1.73756713812248	3.52456594856953
"406"	1.80453722685771	1.86769353410369	2.6023179787542	2.07928470103951	2.60130469845139	5.82409821853231
"407"	1.39088958043142	1.88644379200079	2.91411623472986	1.54416193593773	2.39409226733014	5.13513335629313
"408"	1.81530735255658	1.47082445776474	1.99577179693271	1.91348592286556	1.92811429719489	4.87300175666741
"409"	2.31828048118534	2.38922867831487	1.88668114222817	2.33514782295711	2.14006703802972	5.24881174864298
"410"	2.14137832255998	2.07772707471848	1.7873109344328	1.97369760864777	2.1000738308654	4.88468223005086
"411"	1.18905394153387	1.59996001547831	1.76768637364435	1.76026345538899	2.00861081827114	3.73148789453747
"412"	2.04974741403144	1.85879608025594	1.74508631410346	2.11111161598567	1.59643105453957	3.91582183427026
"413"	1.66729692908101	1.68996395006354	2.49086613703955	1.7409788020739	1.42262815485618	4.48783242926082
"414"	1.61891169855349	1.97005160233042	1.15247481128037	1.44470779289987	2.33584733541201	3.6597996716041
"415"	2.03271498286231	2.1958670944707	2.35583381767695	1.96018296820095	2.10451750692464	5.18397024137444
"416"	1.9589761621929	1.89042268590798	2.01279138745208	2.08574348023707	1.81484300056748	4.74477327916653
"417"	2.07398049910983	1.97608107765567	1.90896161179056	2.10334466682227	1.83200402947924	5.17474450785969
"418"	2.09141267007365	2.06644390324964	2.06198138913827	1.99412116747681	1.93468728279703	5.15237168857157
"419"	1.79838855672468	1.46236084295912	1.75258374833797	1.87385842029132	2.09948660548175	4.9884414495635
"420"	2.11152893684401	2.07125916940045	1.89354858251544	2.43410446483364	2.3243075587094	5.73547928437457
"421"	1.45558733289642	2.62457562993329	2.49547537637997	3.03123132593478	2.11505918266208	4.06273493080958
"422"	2.05359997738514	1.91376689458155	2.02211162268518	1.98346382561732	1.97444550482671	4.91747148839394
"423"	1.98831585685623	2.01365483385851	1.94049884315923	2.09447159518113	2.03225772306872	4.96858623980578
"424"	2.02788397756753	1.78270787581769	2.12706964970935	2.02506532860182	1.72489418270002	4.72394604747626
"425"	1.6407332411929	1.75588303316384	2.85595759860468	2.72200848439462	2.62597241329061	5.41957308173808
"426"	2.00695218252223	2.09277744863455	2.35115843458459	2.66714784958775	2.34787557348287	5.55216692753674
"427"	1.46891825319875	2.28646587058996	1.94935601319345	2.4735781328646	2.17872898813234	5.62091338116458
"428"	2.05218885719587	2.0945160202996	2.27957751147168	1.88844703921002	2.08473468978697	3.99506706149562
"429"	2.09996865934232	1.99353468624482	1.90675006741811	1.93550963077205	1.75169982088042	5.17554860524401
"430"	1.87986726689662	2.16221706958925	1.88439352400395	1.54589309423652	2.18635227929576	6.17579544303254
"431"	1.17675826812867	1.81292898369393	1.60366807072094	1.45466903332359	1.04669447647842	4.01627481592863
"432"	1.89262284875916	1.9529634720231	2.01785321995457	1.9501492124975	2.10506672867848	4.86535347161673
"433"	1.52978815827272	2.329160941517	2.35556366726242	1.78706783040268	2.09913056429524	5.77159813921627
"434"	2.09243300805015	1.98844757100118	1.91076293996828	1.94893515413805	1.96137985719508	5.20076421346444
"435"	1.96959144349136	2.05603727899053	2.22856441175134	2.15860930737554	2.0112616894617	5.0021762664752
"436"	1.99997486816947	1.95050390249298	2.10522096332731	2.04713620778089	1.90583633505134	5.00356373605848
"437"	2.47437224280468	2.03531665979851	1.96112224661601	1.55838626875455	1.79149876397994	5.20458521323557
"438"	2.04616322423169	1.8488626774749	2.0869011046521	2.02743798302837	1.94669623366125	4.71859738672575
"439"	1.15487278635979	2.45555473844682	1.88346037521665	2.05154224292601	1.55054527870822	6.16498335441003
"440"	1.05261722939867	2.09765865990585	1.81775525221412	2.00003381305939	2.1949937083961	6.87853695507561
"441"	1.73526226458775	1.88248308186934	1.69130411606881	1.89219520286291	2.02728459362677	4.57052869281207
"442"	1.97433499762401	1.8308104740141	2.14879368997989	1.90855254981725	2.23994984150291	4.58649013927627
"443"	1.95034104704505	1.66883478046811	2.15677230947378	1.63356432734005	1.99670894860413	4.13881640186312
"444"	2.10311814195353	2.62213659210191	1.93780954495254	2.53144957609108	2.21027581989077	6.50097896628563
"445"	1.96546660720711	1.95472302393906	1.99373195103236	2.0954903694913	2.12262812486961	5.11693258680101
"446"	2.35291056400621	2.15116320233997	2.3466300390769	2.12210143383237	2.19529259598382	6.67054337411001
"447"	2.61871388859435	1.89679854357549	2.74918460841083	2.48253186741284	2.06450549793836	4.82665003307398
"448"	2.35781549108263	2.75303921988066	2.21412700791392	2.2534319371167	1.86993316338191	7.82525923985728
"449"	1.90631857556727	2.24825825130225	1.77112080189468	1.5747545119367	2.07327203096451	5.16291217938597
"450"	1.64199430954652	2.02962551856527	1.77424917418756	1.88304058146693	1.63129314835598	4.81250184400519
"451"	2.02123180402967	2.43728408123217	3.08329322978257	2.62807027035133	1.86676161933126	6.39949516136793
"452"	1.91355739344533	1.12996896756265	1.72420072193901	1.47711472189126	1.38049300162883	3.10010498122941
"453"	1.80939970369646	1.89479246586879	1.96783801897863	2.07154098148928	1.99378184443258	4.27377018568517
"454"	1.9237115544956	2.00581882577584	1.6713515590642	1.64967159173877	2.05891826307732	4.74434002687109
"455"	2.02423281511612	1.84801358443283	2.32506821714568	2.09124908821352	2.07966251716923	4.42791567686579
"456"	2.48666208701566	2.06776971984149	2.05699567330313	1.50202569325647	0.90996182183926	5.87868550697385
"457"	2.40248231082671	2.52370125623873	1.82467421835928	1.70974527021746	1.642149780778	6.29608433791525
"458"	2.09394123401953	1.74771639351144	1.56777514588484	2.04020688559935	2.72560833837289	5.69465687931718
"459"	1.87888410597778	1.97341107151038	2.06976249073706	1.96870172848874	1.87635429302793	4.96072020586957
"460"	1.8784979810928	2.07364680161444	1.81468066312597	1.89649186416257	2.33321683052094	6.64559559667895
"461"	1.99710583972777	1.87565922525963	2.20898814241046	1.64927533584961	1.78598806186053	5.84725001012934
"462"	1.42195068541565	1.69228975945559	1.88324496468279	1.73840675671816	1.61174193370212	4.21220582511852
"463"	0.85261077708744	1.12930615432338	1.96399999952197	1.61371172153691	1.48183705113979	4.87143277308434
"464"	2.27247274492477	2.47557804682142	1.83191347506326	2.13276425829543	1.77013353883553	6.72715306372383
"465"	2.59389295010766	1.85629133165787	1.44037396978121	2.00973436668946	1.93234597813337	6.54990358129315
"466"	1.71004068696177	2.23834897299647	2.56434891773617	2.62632984152938	2.01604131620952	3.24945149295139
"467"	2.00781309343609	1.57349903415023	2.28416854345895	1.99169195182704	2.00181452914643	3.97225370127184
"468"	1.84763458571699	1.6284181366858	2.43575577231249	2.24484236099415	2.85421393897298	4.82880995770744
"469"	1.81506528187376	2.05332137228678	2.25719228991634	1.95238978347928	2.774518913101	5.43283745343216
"470"	2.40228487821105	1.92889690677841	2.02995267855692	2.01009231068883	2.29768741178747	4.95497834638742
"471"	1.99285279006957	1.71622003062078	2.09466403349186	1.94606264235342	2.08697868366768	4.50466602404674
"472"	2.1547795799974	1.81812199944103	1.93717204264805	2.38322997505135	1.95886362348917	4.27601598361619
"473"	1.90046684207006	2.03368253507298	1.92587453377738	2.10310584322885	1.93403044021929	5.09554591043772
"474"	1.76410278104959	1.54424651152359	1.86930125155908	1.68479000903654	2.16943991254258	3.50992446709973
"475"	2.34461079401754	1.99333243956702	2.25386761231359	2.38942481732612	1.58802794749283	5.28751644498207
"476"	2.42288046561364	1.92140613880884	2.31489836906077	2.02180766687495	2.02594379592362	4.5748629381725
"477"	2.09962101918322	1.84559853656483	2.12972738469906	1.3022745741047	1.85147846111499	4.88597625636544
"478"	2.10229059093628	2.08150199608905	2.22613978351786	2.20758278132436	2.37694055060359	5.50728526686876
"479"	2.0047034092896	2.05598976657679	2.03725840245734	2.16456158514434	2.00877561342196	4.67191258995652
"480"	1.41010025196895	1.90185657248126	1.97518442514721	1.70888150078097	2.33542257209669	3.98514420495545
"481"	1.99173715697871	2.09262702588061	2.04011469651645	2.02774882874203	2.08897294635242	5.31365644184318
"482"	3.06955481955488	2.38555512040251	2.65762868063139	2.16837722596386	3.16200032610075	5.47296374726005
"483"	1.6283729517414	1.87433298711495	1.93639719180275	2.15214116127768	1.73630940475662	3.894823966926
"484"	1.99962480906935	1.60504711303787	1.58545637447224	2.0450008054354	1.69350222716536	5.51666823492198
"485"	1.84005453858591	2.13111623572936	2.68874644876182	2.23874548988006	2.18731827588453	5.93135835067883
"486"	2.15453700857682	1.98254286426042	2.04396790766017	2.3362812927671	2.03981785609126	5.51008524226486
"487"	2.0140755406034	1.92922178617736	1.91631423730889	1.76504600160032	1.77046739003212	4.77649609118488
"488"	1.47994995806893	2.07991169052989	1.98610358567136	2.22955858806219	1.85546571063567	2.80602379930553
"489"	1.85690015899272	2.2194938921542	1.57744328470554	1.95005851087965	2.82874441504492	5.66242927624568
"490"	1.96882479736135	1.97661968163278	1.99972014449975	1.85912597308919	2.02985982879031	5.04905645668312
"491"	2.61142505242801	1.70977159535596	2.33324159235184	1.98999827081347	1.77656989639156	7.04618854556707
"492"	1.85084594020254	1.74890838993214	2.4089182891773	1.52572279936707	1.72661088051861	4.45117996391561
"493"	2.27380340930873	2.48380655221437	1.49868813552245	2.14318879263703	2.09721650466009	6.05695374390086
"494"	2.43206624976389	2.24399769545241	1.23959105142053	1.57330560590743	1.54828622193362	6.16240614301413
"495"	1.64565571665917	2.09378560508831	2.25143505208559	2.27484515372696	1.83974229676249	4.07498168136985
"496"	2.15898079557819	1.99548915758747	1.77584617146177	2.14405514259429	2.05470508992959	4.4763122113618
"497"	1.69348984256468	2.1130412014489	2.15837241887677	2.46667529705475	2.14430274728733	6.07391197066464
"498"	2.09048423650247	1.846720094344	2.02299141657664	2.21053125811485	1.95904734551869	4.88496655920647
"499"	1.91204966791318	2.39796108667078	2.75711565711444	1.96921983901186	2.32459652018458	5.30567366889755
"500"	1.98353782915511	2.54761491558803	2.46626484059586	2.28709958229559	2.14322962175692	5.32677130354648
"501"	2.50613197214441	2.27066553119061	2.13894778049546	1.87231539596853	2.18131033291863	6.23769960485616
"502"	1.82168758375447	2.20980027070156	1.94125317346922	2.09903396047124	2.21086973864074	5.03328213006041
"503"	1.68171494378821	2.70270782783336	1.55962979955042	2.13410774599632	1.79630142547813	7.09652043890309
"504"	2.10634112189886	2.34989970649264	1.35430064521409	2.10591853537879	2.14471686007803	5.79111854341402
"505"	0.88220252688456	1.58783792933756	1.95559413310478	1.39420603493675	2.076047467982	4.10557126157926
"506"	2.12768698497318	1.80269764768029	1.97756020285501	2.212175057064	2.10782339637874	5.07700394919271
"507"	2.47920319598688	2.01928302810879	2.14471867258965	2.31839284672445	2.05211671034808	6.05387719112262
"508"	1.98994275796596	2.04710655775898	2.0063462302875	2.07519462265807	1.78747226413022	5.49724033882932
"509"	1.77916173036801	2.09470251660322	1.83390232384204	2.2796729673985	2.7581827245897	7.69312371579146
"510"	2.23919831100778	1.91484851197285	1.4101770125608	2.07392855538623	2.11056605570562	4.54657645374447
"511"	1.94810820002589	2.08645437758161	1.96374578322576	2.21111396658284	1.93765769011208	5.80816210531825
"512"	1.75280988625918	2.08217412069249	1.58252295482428	1.7360007737212	1.55876943114023	5.95400399763444
"513"	1.71235116712054	1.88698682815549	2.25011727159227	1.99159925451775	1.94873937521419	4.69220706262763
"514"	1.73058125143299	2.1871536316976	2.06843857390815	1.73001568657046	2.08861157380877	5.41545191115498
"515"	1.99085762390531	2.06126020130838	1.74723274339192	2.30769729942609	1.82120104416545	4.81564821160925
"516"	1.99452404121	1.90749592573655	2.24645018768158	1.9263049697669	2.0325534986027	5.44011331222575
"517"	2.15176235145458	1.84820671019361	1.6795756446276	1.49117535569822	1.84760758676365	3.68029475812071
"518"	2.04192218198063	2.1307662406112	1.49891882026421	2.08235906809588	1.58023950415247	5.20238038322501
"519"	1.99535670759019	1.84259955571835	1.87225105038599	1.87574693349394	1.97713964228352	4.19820720384223
"520"	2.36131453404923	2.07426300198011	2.39445610129385	1.99980336228631	1.77551479219884	5.5560512147384
"521"	2.56050068109203	2.52284377485629	2.45233422261744	2.11836808257612	1.77029181312494	5.91092080169507
"522"	1.95218932497421	2.10884747224895	2.05222362493035	2.12006257599235	2.16307695488161	5.48664572416885
"523"	2.26827597563569	2.39370755416506	2.59161568389984	2.35920841596713	2.07456332987397	6.48392075721627
"524"	1.52188838965419	2.07925410830961	1.96667165734334	1.61679166176095	1.96173127343394	4.79015298360682
"525"	1.39949729513434	1.79815171326954	1.34770942740442	1.48684747965021	1.41859999074046	3.92901130120962
"526"	1.73369580848758	1.20435252712423	1.44112355041843	2.33533542980569	2.04418853760187	4.66653669697152
"527"	1.53481291913493	2.03657961319197	1.55954103140601	2.4058812234437	2.03044584393951	6.11242059183885
"528"	2.1424390989046	1.76586177362231	2.11632970808397	1.96100551504574	1.90350444988856	4.60462061833159
"529"	1.94514011169699	1.71599000786261	1.50083987497908	1.86250312608473	1.49755029769785	2.91559514846801
"530"	1.97694627518453	2.00089710161853	1.91535028215948	1.98340173014991	1.92978618250685	4.96491925775696
"531"	2.31293002540047	1.37542985936885	1.68217158599194	1.8449528020352	1.66300896212198	3.48798588949144
"532"	1.6421964607572	2.10853593698951	2.09347866308534	2.15996746129438	2.59789783050952	6.41757488765835
"533"	1.64328318317245	1.58768023139167	1.44471707077256	2.56652765397478	2.11547229335531	3.50506011933963
"534"	2.15934628047166	2.21396701990829	1.84417404077438	2.71334475624741	1.88471565394204	3.04377910602371
"535"	1.8375451614861	1.4124752851801	1.86406351438838	0.84721269392739	1.63253527882607	3.19675851339474
